biome,site,value,disturbance_ha,openforest_ha,year,cluster,x,y
boreal,TUNTSA,6,0,18432,2006,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,7,0,18432,2007,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,8,0.09,18432,2008,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,9,0.18,18432,2009,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,10,0,18432,2010,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,11,1.44,18432,2011,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,12,2.16,18432,2012,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,13,1.26,18432,2013,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,14,0.44999999999999996,18432,2014,1,29.532652529938986,67.63748453278818
boreal,VALJOK,1,0,3744,2001,3,26.009162824266802,69.75471600162979
boreal,VALJOK,2,0.09,3744,2002,3,26.009162824266802,69.75471600162979
boreal,VALJOK,3,0,3744,2003,3,26.009162824266802,69.75471600162979
boreal,VALJOK,4,89.1,3744,2004,3,26.009162824266802,69.75471600162979
boreal,VALJOK,5,21.779999999999998,3744,2005,3,26.009162824266802,69.75471600162979
boreal,VALJOK,6,0,3744,2006,3,26.009162824266802,69.75471600162979
boreal,VALJOK,7,0,3744,2007,3,26.009162824266802,69.75471600162979
boreal,VALJOK,8,0.09,3744,2008,3,26.009162824266802,69.75471600162979
boreal,VALJOK,9,0.09,3744,2009,3,26.009162824266802,69.75471600162979
boreal,VALJOK,10,0.09,3744,2010,3,26.009162824266802,69.75471600162979
boreal,VALJOK,11,0.18,3744,2011,3,26.009162824266802,69.75471600162979
boreal,VALJOK,12,0.27,3744,2012,3,26.009162824266802,69.75471600162979
boreal,VALJOK,13,0.09,3744,2013,3,26.009162824266802,69.75471600162979
boreal,VALJOK,14,0,3744,2014,3,26.009162824266802,69.75471600162979
boreal,VARRIO,1,0,8784,2001,1,29.645823613056827,67.73848626900129
boreal,VARRIO,2,0.18,8784,2002,1,29.645823613056827,67.73848626900129
boreal,VARRIO,3,0.09,8784,2003,1,29.645823613056827,67.73848626900129
boreal,VARRIO,4,0,8784,2004,1,29.645823613056827,67.73848626900129
boreal,VARRIO,5,0,8784,2005,1,29.645823613056827,67.73848626900129
boreal,VARRIO,6,0,8784,2006,1,29.645823613056827,67.73848626900129
boreal,VARRIO,7,0.09,8784,2007,1,29.645823613056827,67.73848626900129
boreal,VARRIO,8,0,8784,2008,1,29.645823613056827,67.73848626900129
boreal,VARRIO,9,0.18,8784,2009,1,29.645823613056827,67.73848626900129
boreal,VARRIO,10,0.44999999999999996,8784,2010,1,29.645823613056827,67.73848626900129
boreal,VARRIO,11,0.18,8784,2011,1,29.645823613056827,67.73848626900129
boreal,VARRIO,12,0.27,8784,2012,1,29.645823613056827,67.73848626900129
boreal,VARRIO,13,1.3499999999999999,8784,2013,1,29.645823613056827,67.73848626900129
boreal,VARRIO,14,0.27,8784,2014,1,29.645823613056827,67.73848626900129
boreal,VEPPSKY,1,0,864,2001,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,2,0.09,864,2002,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,3,0.09,864,2003,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,4,0,864,2004,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,5,0,864,2005,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,6,0,864,2006,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,7,0,864,2007,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,8,0,864,2008,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,9,0,864,2009,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,10,0,864,2010,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,11,0,864,2011,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,12,0,864,2012,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,13,0.44999999999999996,864,2013,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,14,0,864,2014,2,35.16801192466339,60.211758762476386
boreal,VISHERSKY,1,9.629999999999999,33264,2001,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,2,102.69,33264,2002,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,3,0,33264,2003,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,4,0.8999999999999999,33264,2004,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,5,0.8999999999999999,33264,2005,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,6,28.169999999999998,33264,2006,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,7,2.25,33264,2007,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,8,7.109999999999999,33264,2008,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,9,4.41,33264,2009,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,10,2.88,33264,2010,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,11,30.15,33264,2011,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,12,13.68,33264,2012,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,13,0.54,33264,2013,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,14,0.72,33264,2014,2,59.0329035180166,61.277891408526905
boreal,VODLFIRE,1,0,432,2001,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,2,0,432,2002,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,3,0,432,2003,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,4,0.8099999999999999,432,2004,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,5,0,432,2005,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,6,0,432,2006,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,7,1.26,432,2007,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,8,0.27,432,2008,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,9,0,432,2009,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,10,0,432,2010,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,11,0,432,2011,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,12,0,432,2012,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,13,0.09,432,2013,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,14,0,432,2014,2,37.06893681076451,62.37726476255311
boreal,VODLMAJOR,1,0,288,2001,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,2,0,288,2002,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,3,0,288,2003,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,4,0.09,288,2004,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,5,0,288,2005,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,6,0.18,288,2006,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,7,0,288,2007,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,8,0,288,2008,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,9,0,288,2009,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,10,0,288,2010,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,11,0,288,2011,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,12,0,288,2012,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,13,0.18,288,2013,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,14,0,288,2014,1,36.790672634107516,62.46028472211058
boreal,WABAKIMI,1,17.009999999999998,158256,2001,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,2,1048.68,158256,2002,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,3,14.129999999999999,158256,2003,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,4,70.47,158256,2004,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,5,289.34999999999997,158256,2005,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,6,802.26,158256,2006,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,7,60.48,158256,2007,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,8,23.58,158256,2008,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,9,93.96,158256,2009,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,10,49.68,158256,2010,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,11,1195.47,158256,2011,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,12,1076.94,158256,2012,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,13,80.36999999999999,158256,2013,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,14,13.59,158256,2014,3,-89.421208966451,50.757182099162414
boreal,WOODBUFFALO,1,3043.5299999999997,1871856,2001,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,2,910.35,1871856,2002,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,3,4429.62,1871856,2003,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,4,28030.23,1871856,2004,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,5,9273.33,1871856,2005,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,6,4159.26,1871856,2006,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,7,26510.67,1871856,2007,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,8,3059.0099999999998,1871856,2008,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,9,643.59,1871856,2009,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,10,1291.1399999999999,1871856,2010,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,11,8447.67,1871856,2011,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,12,20456.19,1871856,2012,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,13,3142.7999999999997,1871856,2013,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,14,24403.41,1871856,2014,3,-113.25811854113374,59.35499555278062
boreal,WOODLANDCARIBOU,1,45.72,110304,2001,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,2,71.55,110304,2002,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,3,30.779999999999998,110304,2003,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,4,17.189999999999998,110304,2004,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,5,87.47999999999999,110304,2005,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,6,649.7099999999999,110304,2006,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,7,64.53,110304,2007,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,8,18.9,110304,2008,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,9,7.56,110304,2009,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,10,24.3,110304,2010,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,11,87.21,110304,2011,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,12,1047.33,110304,2012,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,13,300.59999999999997,110304,2013,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,14,53.73,110304,2014,3,-94.73726503401242,51.084623128276924
boreal,YUGYDVA,1,444.69,339696,2001,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,2,27.09,339696,2002,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,3,17.91,339696,2003,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,4,75.78,339696,2004,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,5,22.14,339696,2005,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,6,200.88,339696,2006,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,7,118.35,339696,2007,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,8,26.73,339696,2008,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,9,27.27,339696,2009,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,10,15.479999999999999,339696,2010,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,11,40.05,339696,2011,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,12,23.58,339696,2012,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,13,111.14999999999999,339696,2013,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,14,48.69,339696,2014,2,59.376513217724764,64.68363250223118
boreal,YUKON,1,2.07,64800,2001,3,-148.91700752862343,66.5045083341004
boreal,YUKON,2,5.22,64800,2002,3,-148.91700752862343,66.5045083341004
boreal,YUKON,3,1.53,64800,2003,3,-148.91700752862343,66.5045083341004
boreal,YUKON,4,44.37,64800,2004,3,-148.91700752862343,66.5045083341004
boreal,YUKON,5,2884.14,64800,2005,3,-148.91700752862343,66.5045083341004
boreal,YUKON,6,242.82,64800,2006,3,-148.91700752862343,66.5045083341004
boreal,YUKON,7,347.94,64800,2007,3,-148.91700752862343,66.5045083341004
boreal,YUKON,8,15.57,64800,2008,3,-148.91700752862343,66.5045083341004
boreal,YUKON,9,0.8099999999999999,64800,2009,3,-148.91700752862343,66.5045083341004
boreal,YUKON,10,4.32,64800,2010,3,-148.91700752862343,66.5045083341004
boreal,YUKON,11,6.029999999999999,64800,2011,3,-148.91700752862343,66.5045083341004
boreal,YUKON,12,2.79,64800,2012,3,-148.91700752862343,66.5045083341004
boreal,YUKON,13,6.39,64800,2013,3,-148.91700752862343,66.5045083341004
boreal,YUKON,14,0.09,64800,2014,3,-148.91700752862343,66.5045083341004
boreal,ZEYSKY,1,0.36,1008,2001,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,2,0,1008,2002,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,3,0,1008,2003,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,4,2.16,1008,2004,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,5,0,1008,2005,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,6,0,1008,2006,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,7,0.27,1008,2007,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,8,0.09,1008,2008,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,9,0.18,1008,2009,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,10,0,1008,2010,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,11,0.27,1008,2011,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,12,0,1008,2012,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,13,0,1008,2013,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,14,0,1008,2014,3,127.11689242723878,54.05568108288092
temperate,admirality,1,1.08,33696,2001,1,-134.40808105963123,57.66074398144862
temperate,admirality,2,7.29,33696,2002,1,-134.40808105963123,57.66074398144862
temperate,admirality,3,0,33696,2003,1,-134.40808105963123,57.66074398144862
temperate,admirality,4,4.14,33696,2004,1,-134.40808105963123,57.66074398144862
temperate,admirality,5,0.8999999999999999,33696,2005,1,-134.40808105963123,57.66074398144862
temperate,admirality,6,2.16,33696,2006,1,-134.40808105963123,57.66074398144862
temperate,admirality,7,2.88,33696,2007,1,-134.40808105963123,57.66074398144862
temperate,admirality,8,0,33696,2008,1,-134.40808105963123,57.66074398144862
temperate,admirality,9,6.75,33696,2009,1,-134.40808105963123,57.66074398144862
temperate,admirality,10,1.98,33696,2010,1,-134.40808105963123,57.66074398144862
temperate,admirality,11,0.09,33696,2011,1,-134.40808105963123,57.66074398144862
temperate,admirality,12,0.44999999999999996,33696,2012,1,-134.40808105963123,57.66074398144862
temperate,admirality,13,4.68,33696,2013,1,-134.40808105963123,57.66074398144862
temperate,admirality,14,3.2399999999999998,33696,2014,1,-134.40808105963123,57.66074398144862
temperate,bavarian,1,0.44999999999999996,2448,2001,2,13.46286899505327,48.93970140825836
temperate,bavarian,2,73.35,2448,2002,2,13.46286899505327,48.93970140825836
temperate,bavarian,3,0,2448,2003,2,13.46286899505327,48.93970140825836
temperate,bavarian,4,231.12,2448,2004,2,13.46286899505327,48.93970140825836
temperate,bavarian,5,5.9399999999999995,2448,2005,2,13.46286899505327,48.93970140825836
temperate,bavarian,6,0,2448,2006,2,13.46286899505327,48.93970140825836
temperate,bavarian,7,27.9,2448,2007,2,13.46286899505327,48.93970140825836
temperate,bavarian,8,23.669999999999998,2448,2008,2,13.46286899505327,48.93970140825836
temperate,bavarian,9,0,2448,2009,2,13.46286899505327,48.93970140825836
temperate,bavarian,10,7.109999999999999,2448,2010,2,13.46286899505327,48.93970140825836
temperate,bavarian,11,0.09,2448,2011,2,13.46286899505327,48.93970140825836
temperate,bavarian,12,5.76,2448,2012,2,13.46286899505327,48.93970140825836
temperate,bavarian,13,0.09,2448,2013,2,13.46286899505327,48.93970140825836
temperate,bavarian,14,0.63,2448,2014,2,13.46286899505327,48.93970140825836
temperate,baxter,1,0.18,2016,2001,2,-68.93667013616692,46.00006002264432
temperate,baxter,2,0,2016,2002,2,-68.93667013616692,46.00006002264432
temperate,baxter,3,0,2016,2003,2,-68.93667013616692,46.00006002264432
temperate,baxter,4,0.27,2016,2004,2,-68.93667013616692,46.00006002264432
temperate,baxter,5,0.18,2016,2005,2,-68.93667013616692,46.00006002264432
temperate,baxter,6,0,2016,2006,2,-68.93667013616692,46.00006002264432
temperate,baxter,7,0,2016,2007,2,-68.93667013616692,46.00006002264432
temperate,baxter,8,0,2016,2008,2,-68.93667013616692,46.00006002264432
temperate,baxter,9,0,2016,2009,2,-68.93667013616692,46.00006002264432
temperate,baxter,10,0.18,2016,2010,2,-68.93667013616692,46.00006002264432
temperate,baxter,11,0,2016,2011,2,-68.93667013616692,46.00006002264432
temperate,baxter,12,0.44999999999999996,2016,2012,2,-68.93667013616692,46.00006002264432
temperate,baxter,13,0,2016,2013,2,-68.93667013616692,46.00006002264432
temperate,baxter,14,0,2016,2014,2,-68.93667013616692,46.00006002264432
temperate,cool,1,0,288,2001,1,145.1327839204243,43.98166210063598
temperate,cool,2,0,288,2002,1,145.1327839204243,43.98166210063598
temperate,cool,3,0,288,2003,1,145.1327839204243,43.98166210063598
temperate,cool,4,0,288,2004,1,145.1327839204243,43.98166210063598
temperate,cool,5,0,288,2005,1,145.1327839204243,43.98166210063598
temperate,cool,6,0,288,2006,1,145.1327839204243,43.98166210063598
temperate,cool,7,0,288,2007,1,145.1327839204243,43.98166210063598
temperate,cool,8,0,288,2008,1,145.1327839204243,43.98166210063598
temperate,cool,9,0,288,2009,1,145.1327839204243,43.98166210063598
temperate,cool,10,0,288,2010,1,145.1327839204243,43.98166210063598
temperate,cool,11,0,288,2011,1,145.1327839204243,43.98166210063598
temperate,cool,12,0,288,2012,1,145.1327839204243,43.98166210063598
temperate,cool,13,0,288,2013,1,145.1327839204243,43.98166210063598
temperate,cool,14,0,288,2014,1,145.1327839204243,43.98166210063598
temperate,fagaras,1,0,288,2001,2,24.80368916210668,45.64615122355059
temperate,fagaras,2,0.44999999999999996,288,2002,2,24.80368916210668,45.64615122355059
temperate,fagaras,3,0,288,2003,2,24.80368916210668,45.64615122355059
temperate,fagaras,4,0,288,2004,2,24.80368916210668,45.64615122355059
temperate,fagaras,5,0,288,2005,2,24.80368916210668,45.64615122355059
temperate,fagaras,6,0,288,2006,2,24.80368916210668,45.64615122355059
temperate,fagaras,7,0,288,2007,2,24.80368916210668,45.64615122355059
temperate,fagaras,8,0,288,2008,2,24.80368916210668,45.64615122355059
temperate,fagaras,9,0,288,2009,2,24.80368916210668,45.64615122355059
temperate,fagaras,10,0,288,2010,2,24.80368916210668,45.64615122355059
temperate,fagaras,11,0,288,2011,2,24.80368916210668,45.64615122355059
temperate,fagaras,12,0.09,288,2012,2,24.80368916210668,45.64615122355059
temperate,fagaras,13,0,288,2013,2,24.80368916210668,45.64615122355059
temperate,fagaras,14,0,288,2014,2,24.80368916210668,45.64615122355059
temperate,feng,1,0,0,2001,2,129.10375684242217,48.12419592550166
temperate,feng,2,0,0,2002,2,129.10375684242217,48.12419592550166
temperate,feng,3,0,0,2003,2,129.10375684242217,48.12419592550166
temperate,feng,4,0,0,2004,2,129.10375684242217,48.12419592550166
temperate,feng,5,0,0,2005,2,129.10375684242217,48.12419592550166
temperate,feng,6,0,0,2006,2,129.10375684242217,48.12419592550166
temperate,feng,7,0,0,2007,2,129.10375684242217,48.12419592550166
temperate,feng,8,0,0,2008,2,129.10375684242217,48.12419592550166
temperate,feng,9,0,0,2009,2,129.10375684242217,48.12419592550166
temperate,feng,10,0,0,2010,2,129.10375684242217,48.12419592550166
temperate,feng,11,0,0,2011,2,129.10375684242217,48.12419592550166
temperate,feng,12,0,0,2012,2,129.10375684242217,48.12419592550166
temperate,feng,13,0,0,2013,2,129.10375684242217,48.12419592550166
temperate,feng,14,0,0,2014,2,129.10375684242217,48.12419592550166
temperate,flattops,1,10.44,33840,2001,3,-107.26822642087457,39.95237348866568
temperate,flattops,2,182.51999999999998,33840,2002,3,-107.26822642087457,39.95237348866568
temperate,flattops,3,84.24,33840,2003,3,-107.26822642087457,39.95237348866568
temperate,flattops,4,0.09,33840,2004,3,-107.26822642087457,39.95237348866568
temperate,flattops,5,21.06,33840,2005,3,-107.26822642087457,39.95237348866568
temperate,flattops,6,6.84,33840,2006,3,-107.26822642087457,39.95237348866568
temperate,flattops,7,1.44,33840,2007,3,-107.26822642087457,39.95237348866568
temperate,flattops,8,648.81,33840,2008,3,-107.26822642087457,39.95237348866568
temperate,flattops,9,20.61,33840,2009,3,-107.26822642087457,39.95237348866568
temperate,flattops,10,109.08,33840,2010,3,-107.26822642087457,39.95237348866568
temperate,flattops,11,18.63,33840,2011,3,-107.26822642087457,39.95237348866568
temperate,flattops,12,1.44,33840,2012,3,-107.26822642087457,39.95237348866568
temperate,flattops,13,5.22,33840,2013,3,-107.26822642087457,39.95237348866568
temperate,flattops,14,1.89,33840,2014,3,-107.26822642087457,39.95237348866568
temperate,glacier,1,845.73,276624,2001,3,-113.17359526675278,47.70131922996368
temperate,glacier,2,1566.36,276624,2002,3,-113.17359526675278,47.70131922996368
temperate,glacier,3,1649.79,276624,2003,3,-113.17359526675278,47.70131922996368
temperate,glacier,4,2933.0099999999998,276624,2004,3,-113.17359526675278,47.70131922996368
temperate,glacier,5,244.07999999999998,276624,2005,3,-113.17359526675278,47.70131922996368
temperate,glacier,6,402.57,276624,2006,3,-113.17359526675278,47.70131922996368
